baltasar,2026-08-30T00:02:55.000000-06:00,25.75,33.88,42.06
baltasar,2026-08-30T00:07:55.000000-06:00,25.75,33.94,42.19
baltasar,2026-08-30T00:12:55.000000-06:00,25.81,33.94,42.25
baltasar,2026-08-30T00:17:55.000000-06:00,25.88,33.94,42.38
baltasar,2026-08-30T00:22:55.000000-06:00,25.94,33.94,42.50
baltasar,2026-08-30T00:27:55.000000-06:00,26.00,33.94,42.56
baltasar,2026-08-30T00:32:55.000000-06:00,26.00,33.94,42.69
baltasar,2026-08-30T00:37:55.000000-06:00,26.00,34.00,42.75
baltasar,2026-08-30T00:42:55.000000-06:00,26.00,34.00,42.88
baltasar,2026-08-30T00:47:55.000000-06:00,26.00,34.00,43.00
baltasar,2026-08-30T00:52:55.000000-06:00,26.00,34.00,43.06
baltasar,2026-08-30T00:57:55.000000-06:00,26.06,34.00,43.19
baltasar,2026-08-30T01:02:55.000000-06:00,26.06,34.00,43.31
baltasar,2026-08-30T01:07:55.000000-06:00,26.06,34.00,43.44
baltasar,2026-08-30T01:12:55.000000-06:00,26.06,34.06,43.50
baltasar,2026-08-30T01:17:55.000000-06:00,26.06,34.06,43.63
baltasar,2026-08-30T01:22:55.000000-06:00,26.00,34.06,43.69
baltasar,2026-08-30T01:27:55.000000-06:00,26.00,34.06,43.81
baltasar,2026-08-30T01:32:55.000000-06:00,26.00,34.06,43.87
baltasar,2026-08-30T01:37:55.000000-06:00,26.06,34.13,44.00
baltasar,2026-08-30T01:42:55.000000-06:00,26.06,34.13,44.13
baltasar,2026-08-30T01:47:55.000000-06:00,26.06,34.13,44.19
baltasar,2026-08-30T01:52:55.000000-06:00,26.06,34.13,44.31
baltasar,2026-08-30T01:57:55.000000-06:00,26.06,34.19,44.38
baltasar,2026-08-30T02:02:55.000000-06:00,26.06,34.19,44.50
baltasar,2026-08-30T02:07:55.000000-06:00,26.06,34.19,44.56
baltasar,2026-08-30T02:12:55.000000-06:00,26.06,34.19,44.69
baltasar,2026-08-30T02:17:55.000000-06:00,26.06,34.19,44.75
baltasar,2026-08-30T02:22:55.000000-06:00,26.06,34.19,44.81
baltasar,2026-08-30T02:27:55.000000-06:00,26.00,34.25,44.94
baltasar,2026-08-30T02:32:55.000000-06:00,26.00,34.25,45.00
baltasar,2026-08-30T02:37:55.000000-06:00,26.00,34.25,45.12
baltasar,2026-08-30T02:42:55.000000-06:00,25.94,34.25,45.19
baltasar,2026-08-30T02:47:55.000000-06:00,25.88,34.25,45.25
baltasar,2026-08-30T02:52:55.000000-06:00,25.88,34.31,45.31
baltasar,2026-08-30T02:57:56.000000-06:00,25.88,34.31,45.44
baltasar,2026-08-30T03:02:56.000000-06:00,25.88,34.31,45.50
baltasar,2026-08-30T03:07:56.000000-06:00,25.81,34.31,45.56
baltasar,2026-08-30T03:12:56.000000-06:00,25.69,34.31,45.63
baltasar,2026-08-30T03:17:56.000000-06:00,25.62,34.31,45.75
baltasar,2026-08-30T03:22:56.000000-06:00,25.62,34.38,45.81
baltasar,2026-08-30T03:27:56.000000-06:00,25.69,34.38,45.88
baltasar,2026-08-30T03:32:56.000000-06:00,25.56,34.38,45.94
baltasar,2026-08-30T03:37:56.000000-06:00,25.56,34.38,46.00
baltasar,2026-08-30T03:42:56.000000-06:00,25.56,34.44,46.06
baltasar,2026-08-30T03:47:56.000000-06:00,25.56,34.44,46.13
baltasar,2026-08-30T03:52:56.000000-06:00,25.56,34.44,46.19
baltasar,2026-08-30T03:57:56.000000-06:00,25.50,34.44,46.25
baltasar,2026-08-30T04:02:56.000000-06:00,25.44,34.44,46.31
baltasar,2026-08-30T04:07:56.000000-06:00,25.44,34.50,46.37
baltasar,2026-08-30T04:12:56.000000-06:00,25.44,34.50,46.44
baltasar,2026-08-30T04:17:56.000000-06:00,25.44,34.50,46.50
baltasar,2026-08-30T04:22:56.000000-06:00,25.37,34.50,46.56
baltasar,2026-08-30T04:27:56.000000-06:00,25.44,34.56,46.63
baltasar,2026-08-30T04:32:56.000000-06:00,25.31,34.56,46.69
baltasar,2026-08-30T04:37:56.000000-06:00,25.25,34.56,46.69
baltasar,2026-08-30T04:42:56.000000-06:00,25.19,34.56,46.81
baltasar,2026-08-30T04:47:56.000000-06:00,25.25,34.56,46.81
baltasar,2026-08-30T04:52:56.000000-06:00,25.19,34.63,46.88
baltasar,2026-08-30T04:57:56.000000-06:00,25.12,34.63,46.94
baltasar,2026-08-30T05:02:56.000000-06:00,25.12,34.63,46.94
baltasar,2026-08-30T05:07:56.000000-06:00,25.19,34.63,47.00
baltasar,2026-08-30T05:12:56.000000-06:00,25.12,34.69,47.06
baltasar,2026-08-30T05:17:56.000000-06:00,25.06,34.69,47.13
baltasar,2026-08-30T05:22:56.000000-06:00,25.00,34.69,47.19
baltasar,2026-08-30T05:27:56.000000-06:00,25.00,34.69,47.19
baltasar,2026-08-30T05:32:56.000000-06:00,25.00,34.69,47.25
baltasar,2026-08-30T05:37:56.000000-06:00,25.00,34.75,47.25
baltasar,2026-08-30T05:42:56.000000-06:00,25.06,34.75,47.31
baltasar,2026-08-30T05:47:56.000000-06:00,25.06,34.75,47.31
baltasar,2026-08-30T05:52:56.000000-06:00,25.00,34.75,47.38
baltasar,2026-08-30T05:57:56.000000-06:00,24.81,34.75,47.38
baltasar,2026-08-30T06:02:56.000000-06:00,24.75,34.81,47.44
baltasar,2026-08-30T06:07:56.000000-06:00,24.81,34.81,47.50
baltasar,2026-08-30T06:12:56.000000-06:00,24.63,34.81,47.56
baltasar,2026-08-30T06:17:56.000000-06:00,24.69,34.81,47.56
baltasar,2026-08-30T06:22:56.000000-06:00,24.69,34.81,47.56
baltasar,2026-08-30T06:27:56.000000-06:00,24.63,34.88,47.62
baltasar,2026-08-30T06:32:56.000000-06:00,24.56,34.88,47.62
baltasar,2026-08-30T06:37:56.000000-06:00,24.63,34.88,47.69
baltasar,2026-08-30T06:42:56.000000-06:00,24.81,34.88,47.69
baltasar,2026-08-30T06:47:56.000000-06:00,24.87,34.88,47.75
baltasar,2026-08-30T06:52:56.000000-06:00,25.12,34.94,47.75
baltasar,2026-08-30T06:57:56.000000-06:00,25.25,34.94,47.81
baltasar,2026-08-30T07:02:56.000000-06:00,25.37,34.94,47.81
baltasar,2026-08-30T07:07:56.000000-06:00,25.44,34.94,47.88
baltasar,2026-08-30T07:12:56.000000-06:00,25.56,35.00,47.94
baltasar,2026-08-30T07:17:56.000000-06:00,25.75,35.00,47.94
