01,goliat,2026-09-06T00:04:12.000000-06:00,42.88,42.69,38.44,45.81,92.00,23.00
01,goliat,2026-09-06T00:09:12.000000-06:00,42.88,42.62,38.50,45.75,92.00,23.00
01,goliat,2026-09-06T00:14:12.000000-06:00,42.88,42.62,38.50,45.69,92.00,23.00
01,goliat,2026-09-06T00:19:12.000000-06:00,42.81,42.62,38.50,45.63,92.00,23.00
01,goliat,2026-09-06T00:24:12.000000-06:00,42.81,42.62,38.56,45.63,92.00,23.00
01,goliat,2026-09-06T00:29:12.000000-06:00,42.81,42.56,38.56,45.56,92.00,23.00
01,goliat,2026-09-06T00:34:12.000000-06:00,42.75,42.50,38.63,45.50,91.00,23.00
01,goliat,2026-09-06T00:39:12.000000-06:00,42.75,42.50,38.63,45.50,90.00,23.00
01,goliat,2026-09-06T00:44:12.000000-06:00,42.75,42.50,38.69,45.44,90.00,23.00
01,goliat,2026-09-06T00:49:12.000000-06:00,42.75,42.44,38.69,45.38,92.00,22.60
01,goliat,2026-09-06T00:54:12.000000-06:00,42.75,42.44,38.69,45.31,92.00,22.60
01,goliat,2026-09-06T00:59:12.000000-06:00,42.69,42.44,38.81,45.31,91.00,23.00
01,goliat,2026-09-06T01:04:12.000000-06:00,42.75,42.38,38.81,45.31,92.00,23.00
01,goliat,2026-09-06T01:09:12.000000-06:00,42.69,42.38,38.88,45.19,91.00,22.70
01,goliat,2026-09-06T01:14:12.000000-06:00,42.69,42.38,38.94,45.19,91.00,23.00
01,goliat,2026-09-06T01:19:12.000000-06:00,42.69,42.31,39.00,45.12,92.00,22.60
01,goliat,2026-09-06T01:24:12.000000-06:00,42.69,42.31,39.06,45.12,93.00,22.60
01,goliat,2026-09-06T01:29:12.000000-06:00,42.69,42.31,39.06,45.06,92.00,22.60
01,goliat,2026-09-06T01:34:12.000000-06:00,42.69,42.31,39.13,45.00,92.00,22.60
01,goliat,2026-09-06T01:39:12.000000-06:00,42.69,42.25,39.19,45.00,92.00,22.60
01,goliat,2026-09-06T01:44:12.000000-06:00,42.69,42.25,39.25,44.94,92.00,22.20
01,goliat,2026-09-06T01:49:12.000000-06:00,42.69,42.25,39.31,44.94,92.00,22.60
01,goliat,2026-09-06T01:54:12.000000-06:00,42.75,42.25,39.38,44.88,92.00,22.20
01,goliat,2026-09-06T01:59:12.000000-06:00,42.75,42.25,39.44,44.81,92.00,22.20
01,goliat,2026-09-06T02:04:12.000000-06:00,42.75,42.19,39.44,44.81,93.00,22.20
01,goliat,2026-09-06T02:09:12.000000-06:00,42.75,42.25,39.50,44.75,93.00,22.20
01,goliat,2026-09-06T02:14:12.000000-06:00,42.75,42.25,39.56,44.75,93.00,22.20
01,goliat,2026-09-06T02:19:12.000000-06:00,42.81,42.19,39.63,44.69,93.00,22.20
01,goliat,2026-09-06T02:24:12.000000-06:00,42.88,42.19,39.69,44.69,93.00,22.20
01,goliat,2026-09-06T02:29:12.000000-06:00,42.81,42.19,39.75,44.63,93.00,22.20
01,goliat,2026-09-06T02:34:12.000000-06:00,42.88,42.19,39.81,44.63,93.00,22.20
01,goliat,2026-09-06T02:39:12.000000-06:00,42.88,42.19,39.88,44.56,93.00,22.20
01,goliat,2026-09-06T02:44:12.000000-06:00,42.88,42.19,39.94,44.56,93.00,22.20
01,goliat,2026-09-06T02:49:12.000000-06:00,42.94,42.25,40.00,44.50,93.00,22.20
01,goliat,2026-09-06T02:54:12.000000-06:00,42.94,42.19,40.06,44.44,93.00,22.20
01,goliat,2026-09-06T02:59:12.000000-06:00,43.00,42.19,40.12,44.50,92.00,22.20
01,goliat,2026-09-06T03:04:12.000000-06:00,43.00,42.25,40.19,44.38,92.00,22.20
01,goliat,2026-09-06T03:09:12.000000-06:00,43.06,42.25,40.25,44.38,92.00,22.20
01,goliat,2026-09-06T03:14:12.000000-06:00,43.06,42.25,40.38,44.38,92.00,22.60
01,goliat,2026-09-06T03:19:12.000000-06:00,43.13,42.25,40.44,44.31,91.00,22.20
01,goliat,2026-09-06T03:24:12.000000-06:00,43.19,42.31,40.44,44.31,92.00,21.90
01,goliat,2026-09-06T03:29:12.000000-06:00,43.19,42.25,40.50,44.25,92.00,21.80
01,goliat,2026-09-06T03:34:12.000000-06:00,43.25,42.31,40.63,44.25,93.00,21.80
01,goliat,2026-09-06T03:39:12.000000-06:00,43.31,42.31,40.69,44.25,93.00,21.80
01,goliat,2026-09-06T03:44:12.000000-06:00,43.31,42.31,40.75,44.19,92.00,21.80
01,goliat,2026-09-06T03:49:12.000000-06:00,43.38,42.38,40.81,44.19,92.00,21.80
01,goliat,2026-09-06T03:54:12.000000-06:00,43.44,42.38,40.94,44.13,92.00,21.80
01,goliat,2026-09-06T03:59:11.000000-06:00,43.50,42.44,41.00,44.13,92.00,22.20
01,goliat,2026-09-06T04:04:11.000000-06:00,43.50,42.44,41.06,44.13,92.00,22.20
01,goliat,2026-09-06T04:09:11.000000-06:00,43.56,42.50,41.13,44.06,92.00,21.90
01,goliat,2026-09-06T04:14:11.000000-06:00,43.63,42.50,41.19,44.06,92.00,22.20
01,goliat,2026-09-06T04:19:11.000000-06:00,43.69,42.50,41.25,44.00,92.00,22.20
