01,goliat,2026-09-07T13:58:10.000000-06:00, 0.00, 0.00, 0.00, 0.00,73.00,31.30
01,goliat,2026-09-07T14:03:10.000000-06:00, 0.00, 0.00, 0.00, 0.00,77.00,30.20
01,goliat,2026-09-07T14:08:10.000000-06:00,34.94,32.06,35.94, 0.00,79.00,30.20
01,goliat,2026-09-07T14:13:10.000000-06:00,35.06,32.25,35.88, 0.00,75.00,30.80
01,goliat,2026-09-07T14:18:10.000000-06:00,35.19,32.44,35.75, 0.00,75.00,30.80
01,goliat,2026-09-07T14:23:10.000000-06:00,35.25,32.63,35.63, 0.00,74.00,30.80
01,goliat,2026-09-07T14:28:10.000000-06:00,35.25,32.81,35.56, 0.00,73.00,31.30
01,goliat,2026-09-07T14:33:10.000000-06:00,35.25,32.94,35.56, 0.00,75.00,31.30
01,goliat,2026-09-07T14:38:10.000000-06:00,35.38,33.13,35.50, 0.00,75.00,30.80
01,goliat,2026-09-07T14:43:10.000000-06:00,35.38,33.31,35.44, 0.00,75.00,30.20
01,goliat,2026-09-07T14:48:10.000000-06:00,35.38,33.38,35.44, 0.00,76.00,29.80
01,goliat,2026-09-07T14:53:10.000000-06:00,35.38,33.50,35.44, 0.00,74.00,30.20
01,goliat,2026-09-07T14:58:10.000000-06:00,35.44,33.63,35.38, 0.00,72.00,31.30
01,goliat,2026-09-07T15:03:10.000000-06:00,35.50,33.63,35.38, 0.00,71.00,31.80
01,goliat,2026-09-07T15:08:10.000000-06:00,35.50,33.75,35.44, 0.00,71.00,31.80
01,goliat,2026-09-07T15:13:10.000000-06:00,35.50,33.81,35.44, 0.00,70.00,32.30
01,goliat,2026-09-07T15:18:10.000000-06:00,35.56,33.88,35.44, 0.00,69.00,31.80
01,goliat,2026-09-07T15:23:10.000000-06:00,35.56,33.94,35.38, 0.00,70.00,31.30
01,goliat,2026-09-07T15:28:10.000000-06:00,35.63,34.00,35.38, 0.00,71.00,30.80
01,goliat,2026-09-07T15:33:10.000000-06:00,35.63,34.00,35.44, 0.00,71.00,30.80
01,goliat,2026-09-07T15:38:10.000000-06:00,35.63,34.06,35.38, 0.00,71.00,30.80
01,goliat,2026-09-07T15:43:10.000000-06:00,35.69,34.13,35.44, 0.00,71.00,30.80
01,goliat,2026-09-07T15:48:10.000000-06:00,35.69,34.19,35.50, 0.00,72.00,30.80
01,goliat,2026-09-07T15:53:10.000000-06:00,35.75,34.19,35.44, 0.00,70.00,31.30
01,goliat,2026-09-07T15:58:10.000000-06:00,35.75,34.25,35.44, 0.00,70.00,30.80
01,goliat,2026-09-07T16:03:10.000000-06:00,35.81,34.25,35.50, 0.00,71.00,30.20
01,goliat,2026-09-07T16:08:10.000000-06:00,35.81,34.31,35.44, 0.00,71.00,30.20
01,goliat,2026-09-07T16:13:10.000000-06:00,35.81,34.31,35.44, 0.00,71.00,30.20
01,goliat,2026-09-07T16:18:10.000000-06:00,35.81,34.38,35.44, 0.00,72.00,29.80
01,goliat,2026-09-07T16:23:10.000000-06:00,35.88,34.44,35.44, 0.00,74.00,29.30
01,goliat,2026-09-07T16:28:10.000000-06:00,35.94,34.50,35.50, 0.00,74.00,29.30
01,goliat,2026-09-07T16:33:10.000000-06:00,35.88,34.50,35.44, 0.00,74.00,28.90
01,goliat,2026-09-07T16:38:10.000000-06:00,35.94,34.56,35.44, 0.00,75.00,28.90
01,goliat,2026-09-07T16:43:10.000000-06:00,35.94,34.56,35.44, 0.00,75.00,28.50
01,goliat,2026-09-07T16:48:10.000000-06:00,35.94,34.63,35.50, 0.00,76.00,28.50
01,goliat,2026-09-07T16:53:10.000000-06:00,35.94,34.69,35.50, 0.00,76.00,28.50
01,goliat,2026-09-07T16:58:10.000000-06:00,35.94,34.69,35.50, 0.00,76.00,28.50
01,goliat,2026-09-07T17:03:09.000000-06:00,35.94,34.75,35.44, 0.00,76.00,28.00
01,goliat,2026-09-07T17:08:09.000000-06:00,35.94,34.75,35.50, 0.00,76.00,28.00
01,goliat,2026-09-07T17:13:09.000000-06:00,36.00,34.81,35.50, 0.00,77.00,27.60
01,goliat,2026-09-07T17:18:09.000000-06:00,36.00,34.81,35.44, 0.00,77.00,27.60
01,goliat,2026-09-07T17:23:09.000000-06:00,36.00,34.88,35.50, 0.00,78.00,27.60
01,goliat,2026-09-07T17:28:09.000000-06:00,36.00,34.88,35.44, 0.00,78.00,27.10
01,goliat,2026-09-07T17:33:09.000000-06:00,36.00,34.94,35.50, 0.00,80.00,26.80
01,goliat,2026-09-07T17:38:09.000000-06:00,36.00,34.94,35.50, 0.00,80.00,26.70
01,goliat,2026-09-07T17:43:09.000000-06:00,36.00,35.00,35.50, 0.00,81.00,26.20
01,goliat,2026-09-07T17:48:09.000000-06:00,36.06,35.00,35.44, 0.00,82.00,25.80
01,goliat,2026-09-07T17:53:09.000000-06:00,36.00,35.06,35.50, 0.00,82.00,26.20
01,goliat,2026-09-07T17:58:09.000000-06:00,36.06,35.06,35.50, 0.00,81.00,26.20
01,goliat,2026-09-07T18:03:09.000000-06:00,36.00,35.13,35.50, 0.00,81.00,25.80
01,goliat,2026-09-07T18:08:09.000000-06:00,36.00,35.13,35.50, 0.00,83.00,25.80
01,goliat,2026-09-07T18:13:09.000000-06:00,36.00,35.19,35.50, 0.00,82.00,25.80
01,goliat,2026-09-07T18:18:09.000000-06:00,36.00,35.19,35.50, 0.00,81.00,25.80
01,goliat,2026-09-07T18:23:09.000000-06:00,36.00,35.25,35.50, 0.00,82.00,25.80
01,goliat,2026-09-07T18:28:09.000000-06:00,36.06,35.25,35.50, 0.00,82.00,25.80
01,goliat,2026-09-07T18:33:09.000000-06:00,36.06,35.31,35.50, 0.00,82.00,25.80
01,goliat,2026-09-07T18:38:09.000000-06:00,36.00,35.31,35.50, 0.00,81.00,25.30
01,goliat,2026-09-07T18:43:09.000000-06:00,36.00,35.38,35.50, 0.00,84.00,25.30
01,goliat,2026-09-07T18:48:09.000000-06:00,36.00,35.38,35.50, 0.00,85.00,25.30
01,goliat,2026-09-07T18:53:09.000000-06:00,36.06,35.44,35.56, 0.00,85.00,25.30
