gaspar,2026-02-15T00:04:49.101089-06:00,37.25,23.00,35.56
gaspar,2026-02-15T00:09:52.301122-06:00,37.25,22.94,35.56
gaspar,2026-02-15T00:14:55.421023-06:00,37.31,23.19,35.56
gaspar,2026-02-15T00:19:58.541089-06:00,37.31,23.12,35.62
gaspar,2026-02-15T00:25:01.661092-06:00,37.38,22.88,35.62
gaspar,2026-02-15T00:30:04.781090-06:00,37.44,23.06,35.62
gaspar,2026-02-15T00:35:07.981083-06:00,37.44,23.00,35.62
gaspar,2026-02-15T00:40:11.261104-06:00,37.50,22.81,35.69
gaspar,2026-02-15T00:45:14.381082-06:00,37.56,22.81,35.75
gaspar,2026-02-15T00:50:17.501056-06:00,37.62,22.81,35.75
gaspar,2026-02-15T00:55:20.701094-06:00,37.69,22.81,35.81
gaspar,2026-02-15T01:00:23.821139-06:00,37.75,22.88,35.81
gaspar,2026-02-15T01:05:27.021089-06:00,37.81,22.75,35.88
gaspar,2026-02-15T01:10:30.141090-06:00,37.88,22.75,35.94
gaspar,2026-02-15T01:15:33.261086-06:00,37.94,22.69,36.06
gaspar,2026-02-15T01:20:36.461023-06:00,38.06,22.75,36.12
gaspar,2026-02-15T01:25:39.581094-06:00,38.12,22.75,36.25
gaspar,2026-02-15T01:30:42.701079-06:00,38.25,22.75,36.38
gaspar,2026-02-15T01:35:46.061117-06:00,38.31,22.75,36.50
gaspar,2026-02-15T01:40:49.181080-06:00,38.38,22.75,36.56
gaspar,2026-02-15T01:45:52.381131-06:00,38.50,22.69,36.75
gaspar,2026-02-15T01:50:55.501063-06:00,38.56,22.69,36.88
gaspar,2026-02-15T01:55:58.621126-06:00,38.69,22.69,37.06
gaspar,2026-02-15T02:01:01.741075-06:00,38.81,22.75,37.19
gaspar,2026-02-15T02:06:04.941588-06:00,38.94,22.88,37.38
gaspar,2026-02-15T02:11:08.061100-06:00,39.06,23.06,37.56
gaspar,2026-02-15T02:16:11.181175-06:00,39.12,23.00,37.69
gaspar,2026-02-15T02:21:14.301054-06:00,39.31,23.19,37.88
gaspar,2026-02-15T02:26:17.501143-06:00,39.44,23.12,38.06
gaspar,2026-02-15T02:31:20.621084-06:00,39.56,23.12,38.25
gaspar,2026-02-15T02:36:23.741105-06:00,39.69,23.06,38.50
gaspar,2026-02-15T02:41:27.021076-06:00,39.88,23.12,38.69
gaspar,2026-02-15T02:46:30.141115-06:00,40.00,23.06,38.88
gaspar,2026-02-15T02:51:33.261069-06:00,40.12,23.00,39.12
gaspar,2026-02-15T02:56:36.461045-06:00,40.25,23.12,39.31
gaspar,2026-02-15T03:01:39.661083-06:00,40.44,23.06,39.56
gaspar,2026-02-15T03:06:42.941082-06:00,40.56,23.00,39.81
gaspar,2026-02-15T03:11:46.061127-06:00,40.69,22.94,40.06
gaspar,2026-02-15T03:16:49.261075-06:00,40.81,22.88,40.31
gaspar,2026-02-15T03:21:52.461043-06:00,41.06,22.81,40.56
gaspar,2026-02-15T03:26:55.581083-06:00,41.19,22.88,40.81
gaspar,2026-02-15T03:31:58.861072-06:00,41.31,22.81,41.06
gaspar,2026-02-15T03:37:01.981059-06:00,41.50,22.75,41.25
gaspar,2026-02-15T03:42:05.101059-06:00,41.62,22.69,41.56
gaspar,2026-02-15T03:47:08.221080-06:00,41.81,22.56,41.81
gaspar,2026-02-15T03:52:11.341097-06:00,41.94,22.56,42.06
gaspar,2026-02-15T03:57:14.621079-06:00,42.12,22.56,42.31
gaspar,2026-02-15T04:02:17.741082-06:00,42.25,22.56,42.62
gaspar,2026-02-15T04:07:20.861084-06:00,42.38,22.50,42.88
gaspar,2026-02-15T04:12:23.981102-06:00,42.56,22.50,43.12
gaspar,2026-02-15T04:17:27.181079-06:00,42.69,22.56,43.38
gaspar,2026-02-15T04:22:30.381076-06:00,42.88,22.50,43.62
gaspar,2026-02-15T04:27:33.581075-06:00,43.00,22.62,43.81
gaspar,2026-02-15T04:32:36.701083-06:00,43.12,22.50,44.06
gaspar,2026-02-15T04:37:40.061066-06:00,43.25,22.56,44.31
gaspar,2026-02-15T04:42:43.341089-06:00,43.44,22.38,44.50
gaspar,2026-02-15T04:47:46.461018-06:00,43.56,22.44,44.69
gaspar,2026-02-15T04:52:49.581079-06:00,43.69,22.50,44.94
gaspar,2026-02-15T04:57:52.781085-06:00,43.81,22.44,45.12
gaspar,2026-02-15T05:02:55.901142-06:00,43.94,22.56,45.31
gaspar,2026-02-15T05:07:59.261085-06:00,44.06,22.44,45.50
gaspar,2026-02-15T05:13:02.381094-06:00,44.25,22.56,45.69
gaspar,2026-02-15T05:18:05.501088-06:00,44.38,22.38,45.88
gaspar,2026-02-15T05:23:08.621087-06:00,44.44,22.31,46.00
gaspar,2026-02-15T05:28:11.741090-06:00,44.62,22.38,46.19
gaspar,2026-02-15T05:33:14.861710-06:00,44.75,22.69,46.31
gaspar,2026-02-15T05:38:17.981082-06:00,44.81,22.38,46.50
gaspar,2026-02-15T05:43:21.101083-06:00,44.94,22.38,46.62
gaspar,2026-02-15T05:48:24.301102-06:00,45.06,22.31,46.75
gaspar,2026-02-15T05:53:27.501101-06:00,45.19,22.38,46.88
gaspar,2026-02-15T05:58:30.621077-06:00,45.31,22.19,46.94
gaspar,2026-02-15T06:03:33.821090-06:00,45.38,22.25,47.06
gaspar,2026-02-15T06:08:36.941083-06:00,45.50,22.12,47.12
gaspar,2026-02-15T06:13:40.141082-06:00,45.62,22.00,47.25
gaspar,2026-02-15T06:18:43.341110-06:00,45.69,21.88,47.31
gaspar,2026-02-15T06:23:46.621121-06:00,45.75,22.00,47.38
gaspar,2026-02-15T06:28:49.821082-06:00,45.88,22.00,47.44
gaspar,2026-02-15T06:33:52.941091-06:00,46.00,22.06,47.50
gaspar,2026-02-15T06:38:56.141133-06:00,46.06,21.94,47.56
gaspar,2026-02-15T06:43:59.261066-06:00,46.12,22.06,47.62
gaspar,2026-02-15T06:49:02.461044-06:00,46.25,22.25,47.69
gaspar,2026-02-15T06:54:05.741087-06:00,46.31,22.19,47.69
gaspar,2026-02-15T06:59:08.941077-06:00,46.38,22.31,47.75
gaspar,2026-02-15T07:04:12.141085-06:00,46.50,22.38,47.81
gaspar,2026-02-15T07:09:15.261074-06:00,46.56,22.50,47.81
gaspar,2026-02-15T07:14:18.381079-06:00,46.62,22.56,47.81
gaspar,2026-02-15T07:19:21.581087-06:00,46.69,22.38,47.88
gaspar,2026-02-15T07:24:24.861067-06:00,46.75,22.56,47.88
gaspar,2026-02-15T07:29:27.981094-06:00,46.81,22.75,47.94
gaspar,2026-02-15T07:34:31.101070-06:00,46.88,23.00,47.94
gaspar,2026-02-15T07:39:34.221093-06:00,46.94,23.19,47.94
